,_id,Customer ID,username,Customer Names,Email IDs,Country,adults,children,Total People,Reserved Room_Type,check_in,check_out,Meals,reservation_status,reservation_status_date,Price
8633,8634,8195,mespinoza,Mallory Parker,mallory.parker@example.com,United Kingdom,1,0,1,Standard Room,2016-03-28,2016-04-04,No Meal,Canceled,2016-03-23,100
8639,8640,8201,anthony22,Richard Curtis,richard.curtis@example.com,Portugal,3,0,3,Deluxe Room,2016-03-29,2016-04-05,Bed & Breakfast,Canceled,2016-03-23,225
8642,8643,8204,matthew61,Renee Hudson,renee.hudson@example.com,United Kingdom,3,0,3,Deluxe Room,2016-03-29,2016-04-05,Bed & Breakfast,Canceled,2016-03-09,225
8645,8646,8207,brewerpamela,Matthew Barron,matthew.barron@example.com,Switzerland,3,0,3,Deluxe Room,2016-03-29,2016-04-05,Bed & Breakfast,Canceled,2016-02-05,225
8652,8653,8214,ipoole,Kelly Patrick,kelly.patrick@example.com,Belgium,3,0,3,Deluxe Room,2016-03-29,2016-04-05,Bed & Breakfast,Canceled,2016-02-09,225
8659,8660,8220,clopez,Ryan Mcbride,ryan.mcbride@example.com,Sweden,1,0,1,Standard Room,2016-03-29,2016-04-05,Bed & Breakfast,Canceled,2016-01-19,125
8662,8663,8223,piercekyle,Marcus Stephens,marcus.stephens@example.com,United States,1,0,1,Standard Room,2016-03-29,2016-04-05,Bed & Breakfast,Canceled,2016-01-21,125
8689,8690,8249,guerrachristopher,Craig Acosta,craig.acosta@example.com,Italy,3,0,3,Standard Room,2016-03-30,2016-04-06,Bed & Breakfast,Canceled,2016-03-19,175
8691,8692,8251,pattersonashley,Makayla Frazier,makayla.frazier@example.com,Austria,3,0,3,Standard Room,2016-03-30,2016-04-06,No Meal,Check-Out,2016-04-03,100
8696,8697,7348,andersonjeffrey,Jessica Johnson,jessica.johnson@example.com,Austria,3,0,3,Standard Room,2016-03-30,2016-04-06,No Meal,Check-Out,2016-04-03,100
8701,8702,8260,kristen65,Katie Brown,katie.brown@example.com,United Kingdom,3,0,3,Deluxe Room,2016-03-30,2016-04-06,Bed & Breakfast,Canceled,2016-03-26,225
8708,8709,8266,jamie43,Jennifer Anderson,jennifer.anderson@example.com,Angola,1,0,1,Deluxe Room,2016-03-30,2016-04-06,Bed & Breakfast,No-Show,2016-03-30,175
8710,8711,8268,brittany00,Kylie Carter,kylie.carter@example.com,Portugal,1,0,1,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-31,125
8711,8712,8269,ajones,Mark Silva,mark.silva@example.com,Portugal,1,0,1,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2015-10-21,125
8712,8713,8270,victoriabean,Tanya Hudson,tanya.hudson@example.com,Portugal,1,0,1,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-31,125
8713,8714,4742,michael98,Michael Miller,michael.miller@example.com,Portugal,1,0,1,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2015-10-21,125
8714,8715,8271,carolynvargas,Laura Levine,laura.levine@example.com,Portugal,3,0,3,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-28,175
8724,8725,5490,mossjohn,Stephanie Cook,stephanie.cook@example.com,Portugal,1,0,1,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-23,125
8745,8746,8298,znixon,George Elliott,george.elliott@example.com,"Iran, Islamic Republic of",2,1,3,Deluxe Room,2016-03-31,2016-04-07,Bed & Breakfast,No-Show,2016-03-31,225
8754,8755,8306,morganscott,Sandra Medina,sandra.medina@example.com,France,3,0,3,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-11,175
8755,8756,764,francisco82,Melissa Baker,melissa.baker@example.com,Spain,3,0,3,Deluxe Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-31,225
8759,8760,8310,melindamoss,Barbara Baxter,barbara.baxter@example.com,France,2,1,3,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-02-13,175
8771,8772,8318,rochadawn,Reginald Contreras,reginald.contreras@example.com,Switzerland,3,0,3,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-02-29,175
8776,8777,629,vkelly,Megan Jones,megan.jones@example.com,China,1,0,1,Standard Room,2016-03-31,2016-04-07,No Meal,Canceled,2016-03-24,100
8777,8778,2224,andresmorris,Michael Andrews,michael.andrews@example.com,China,1,0,1,Standard Room,2016-03-31,2016-04-07,No Meal,Canceled,2016-03-24,100
8778,8779,8322,xsmith,Peggy Taylor,peggy.taylor@example.com,China,1,0,1,Standard Room,2016-03-31,2016-04-07,Bed & Breakfast,Canceled,2016-03-10,125
8780,8781,1608,timothy74,David Lee,david.lee@example.com,Sweden,1,0,1,Standard Room,2016-04-01,2016-04-08,Bed & Breakfast,Check-Out,2016-04-03,125
8784,8785,8327,jill07,Patricia Barrett,patricia.barrett@example.com,Cabo Verde,3,0,3,Deluxe Room,2016-04-01,2016-04-08,Bed & Breakfast,Canceled,2016-03-29,225
8787,8788,8330,amberdennis,Alexis Allen,alexis.allen@example.com,Sweden,1,0,1,Standard Room,2016-04-01,2016-04-08,Bed & Breakfast,Check-Out,2016-04-03,125
8797,8798,8339,nmurray,Vincent Torres,vincent.torres@example.com,Portugal,1,0,1,Standard Room,2016-04-01,2016-04-08,Bed & Breakfast,Canceled,2016-02-12,125
8800,8801,8341,leslie22,Larry Morris,larry.morris@example.com,Switzerland,2,1,3,Standard Room,2016-04-01,2016-04-08,Bed & Breakfast,No-Show,2016-04-01,175
8801,8802,8342,tschaefer,David Osborn,david.osborn@example.com,Spain,3,0,3,Deluxe Room,2016-04-01,2016-04-08,Bed & Breakfast,Canceled,2016-02-21,225
8802,8803,8343,vpham,Alexis Garcia,alexis.garcia@example.com,Switzerland,2,1,3,Standard Room,2016-04-01,2016-04-08,No Meal,Check-Out,2016-04-05,100
8803,8804,8344,sarah56,Yvonne Stanley,yvonne.stanley@example.com,Portugal,2,1,3,Standard Room,2016-04-01,2016-04-08,Bed & Breakfast,Canceled,2016-03-31,175
8807,8808,8348,lori13,Bradley Woodard,bradley.woodard@example.com,France,3,0,3,Deluxe Room,2016-04-01,2016-04-08,Bed & Breakfast,Canceled,2016-03-30,225
8811,8812,8351,amyblair,James Marquez,james.marquez@example.com,Belgium,0,1,1,Suite,2016-04-01,2016-04-08,Bed & Breakfast,Check-Out,2016-04-07,325
8813,8814,4678,ggreen,Michael Davis,michael.davis@example.com,Portugal,1,0,1,Deluxe Room,2016-04-01,2016-04-08,Bed & Breakfast,No-Show,2016-04-01,175
8821,8822,8360,david73,Dr. Tiffany Phillips,dr..tiffany.phillips@example.com,Portugal,2,1,3,Deluxe Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-03-28,225
8822,8823,835,james75,Stephanie Barry,stephanie.barry@example.com,Portugal,2,1,3,Deluxe Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-04-01,225
8825,8826,8363,patelkaitlyn,Kathy Terry,kathy.terry@example.com,Belgium,1,0,1,Standard Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-02-21,125
8827,8828,8364,aholmes,Cindy Robinson,cindy.robinson@example.com,United Kingdom,1,0,1,Standard Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-02-19,125
8830,8831,8366,randolphkimberly,Craig Kerr,craig.kerr@example.com,Belgium,1,0,1,Standard Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-02-21,125
8831,8832,8367,judith50,Audrey Ford,audrey.ford@example.com,Finland,1,0,1,Standard Room,2016-04-02,2016-04-09,No Meal,Canceled,2016-03-16,100
8834,8835,8369,callahantravis,Lauren Hernandez,lauren.hernandez@example.com,Italy,1,0,1,Standard Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-03-15,125
8837,8838,8372,ronaldsutton,Alfred Wallace,alfred.wallace@example.com,Italy,1,0,1,Standard Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-03-15,125
8845,8846,7569,veronica58,Jennifer Jones,jennifer.jones@example.com,Türkiye,3,0,3,Deluxe Room,2016-04-02,2016-04-09,Bed & Breakfast,Canceled,2016-02-27,225
8854,8855,8386,luke90,Karen Christensen,karen.christensen@example.com,Belgium,1,0,1,Standard Room,2016-04-03,2016-04-10,Bed & Breakfast,Canceled,2016-01-30,125
8855,8856,8387,nlee,Dawn Bell,dawn.bell@example.com,China,3,0,3,Standard Room,2016-04-03,2016-04-10,Bed & Breakfast,Canceled,2016-03-04,175
8856,8857,8388,erios,Ian Roberts,ian.roberts@example.com,United Kingdom,1,0,1,Standard Room,2016-04-03,2016-04-10,No Meal,Canceled,2016-03-18,100
8858,8859,4287,alexanderbailey,Stephanie Smith,stephanie.smith@example.com,Belgium,1,0,1,Standard Room,2016-04-03,2016-04-10,Bed & Breakfast,Canceled,2016-01-19,125
8862,8863,8393,jameslittle,Anne Morton,anne.morton@example.com,United Kingdom,1,0,1,Standard Room,2016-04-03,2016-04-10,Bed & Breakfast,Canceled,2016-01-22,125
8867,8868,8397,joshuaalvarez,Alyssa Gallagher,alyssa.gallagher@example.com,Germany,3,0,3,Deluxe Room,2016-04-03,2016-04-10,Bed & Breakfast,Canceled,2016-02-22,225
8868,8869,4546,wilsonjennifer,John Stewart,john.stewart@example.com,United Kingdom,1,0,1,Standard Room,2016-04-03,2016-04-10,Bed & Breakfast,Canceled,2016-01-22,125
8875,8876,8403,jmcdaniel,Diana Cook,diana.cook@example.com,Portugal,1,0,1,Standard Room,2016-04-03,2016-04-10,No Meal,No-Show,2016-04-03,100
8892,8893,8420,cclark,Martin Miller,martin.miller@example.com,Ireland,1,0,1,Standard Room,2016-04-04,2016-04-11,No Meal,Canceled,2016-03-30,100
8893,8894,8421,fishermelissa,Kelly Beasley,kelly.beasley@example.com,United Kingdom,1,0,1,Standard Room,2016-04-04,2016-04-11,No Meal,Canceled,2016-03-22,100
8894,8895,8422,oliviaparks,Steven Smith,steven.smith@example.com,France,1,0,1,Standard Room,2016-04-04,2016-04-11,Bed & Breakfast,Canceled,2016-01-22,125
8900,8901,1978,rlyons,Kyle Nichols,kyle.nichols@example.com,Portugal,1,0,1,Standard Room,2016-04-04,2016-04-11,Bed & Breakfast,Canceled,2016-02-04,125
8904,8905,8428,valentineluke,Anthony Booth,anthony.booth@example.com,Portugal,1,0,1,Standard Room,2016-04-04,2016-04-11,Bed & Breakfast,Canceled,2016-02-04,125
8924,8925,8445,jonirwin,Susan Davis,susan.davis@example.com,Portugal,1,0,1,Standard Room,2016-04-04,2016-04-11,Bed & Breakfast,No-Show,2016-04-04,125
8935,8936,8452,stephaniejohnson,Donna Martinez,donna.martinez@example.com,Angola,1,0,1,Deluxe Room,2016-04-04,2016-04-11,Bed & Breakfast,Canceled,2016-03-21,175
8948,8949,8464,mayslisa,Nichole Shaw,nichole.shaw@example.com,United States,1,0,1,Standard Room,2016-04-05,2016-04-12,Bed & Breakfast,Canceled,2016-01-10,125
8955,8956,8470,walexander,Dana Wilson,dana.wilson@example.com,United States,1,0,1,Standard Room,2016-04-05,2016-04-12,Bed & Breakfast,Canceled,2016-01-01,125
8956,8957,8471,williamchandler,Andrea Pearson,andrea.pearson@example.com,Spain,1,0,1,Standard Room,2016-04-05,2016-04-12,Bed & Breakfast,Canceled,2016-04-01,125
8958,8959,8473,carrie02,Miranda Martin,miranda.martin@example.com,Portugal,2,1,3,Standard Room,2016-04-05,2016-04-12,Bed & Breakfast,Check-Out,2016-04-08,175
8961,8962,3875,nbailey,Joseph Moore,joseph.moore@example.com,Saudi Arabia,1,0,1,Deluxe Room,2016-04-05,2016-04-12,Bed & Breakfast,Canceled,2016-03-28,175
8966,8967,1702,schultzjames,Joshua Martinez,joshua.martinez@example.com,Germany,3,0,3,Deluxe Room,2016-04-05,2016-04-12,Bed & Breakfast,Canceled,2016-03-14,225
9006,9007,8516,rhoward,Micheal Lowery,micheal.lowery@example.com,Portugal,1,0,1,Standard Room,2016-04-06,2016-04-13,Half Board,Canceled,2016-03-28,145
9027,9028,3595,rhondawaller,Jennifer Diaz,jennifer.diaz@example.com,Russian Federation,1,0,1,Deluxe Room,2016-04-06,2016-04-13,Bed & Breakfast,No-Show,2016-04-06,175
9047,9048,8553,dustin14,Mark Porter,mark.porter@example.com,Belgium,3,0,3,Deluxe Room,2016-04-06,2016-04-13,Bed & Breakfast,Canceled,2016-03-21,225
9049,9050,8555,kbradley,Gregory Mendoza,gregory.mendoza@example.com,Italy,3,0,3,Standard Room,2016-04-06,2016-04-13,Bed & Breakfast,Canceled,2016-03-10,175
9050,9051,8556,patrickjames,Derrick Franklin,derrick.franklin@example.com,Italy,2,1,3,Standard Room,2016-04-06,2016-04-13,Bed & Breakfast,Canceled,2016-02-11,175
9064,9065,8570,rfernandez,Dawn Stevens,dawn.stevens@example.com,India,1,0,1,Deluxe Room,2016-04-06,2016-04-13,Bed & Breakfast,Canceled,2016-04-04,175
9066,9067,8572,ashleyjames,Nicole Chan,nicole.chan@example.com,United Kingdom,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-03-16,125
9067,9068,8573,michael08,Amanda Coleman,amanda.coleman@example.com,Portugal,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2015-10-21,125
9068,9069,8574,gravesautumn,Kathleen Hall,kathleen.hall@example.com,Portugal,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2015-10-21,125
9069,9070,8575,rebeccarivera,Richard Simpson,richard.simpson@example.com,United Kingdom,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-03-28,125
9096,9097,8599,turnertravis,Mary West,mary.west@example.com,Argentina,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-02-08,125
9099,9100,8602,joneslauren,Jennifer Webb,jennifer.webb@example.com,China,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-04-02,125
9112,9113,8613,henryralph,Kelly Harrington,kelly.harrington@example.com,Italy,3,0,3,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-01-29,175
9114,9115,8615,scottzachary,Victoria Hernandez,victoria.hernandez@example.com,Pakistan,1,0,1,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,No-Show,2016-04-07,125
9115,9116,8616,allenjesse,Bridget Lewis,bridget.lewis@example.com,Saudi Arabia,1,0,1,Deluxe Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-03-22,175
9117,9118,1547,burnsjulie,Jorge Castro,jorge.castro@example.com,Qatar,2,1,3,Standard Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-03-27,175
9119,9120,8619,lauriehicks,Kayla Carlson,kayla.carlson@example.com,Saudi Arabia,1,0,1,Deluxe Room,2016-04-07,2016-04-14,Bed & Breakfast,Canceled,2016-03-22,175
9123,9124,8623,angela50,Raymond Mason,raymond.mason@example.com,Saudi Arabia,1,2,3,Executive Room,2016-04-07,2016-04-14,Bed & Breakfast,No-Show,2016-04-07,275
9124,9125,8624,cperez,Stephanie Mosley,stephanie.mosley@example.com,Portugal,1,0,1,Standard Room,2016-04-08,2016-04-15,Bed & Breakfast,Check-Out,2016-04-09,125
9126,9127,8626,rosarioalex,Laura Taylor,laura.taylor@example.com,France,1,0,1,Standard Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-03-17,125
9129,9130,8629,sarawolfe,Ricardo Rivas,ricardo.rivas@example.com,United Kingdom,1,0,1,Standard Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-02-15,125
9130,9131,8630,vward,Kenneth Mccall,kenneth.mccall@example.com,United Kingdom,3,0,3,Deluxe Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-02-20,225
9147,9148,8646,lewismaurice,Alexander Sanchez,alexander.sanchez@example.com,Portugal,3,0,3,Deluxe Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-03-29,225
9152,9153,8650,rcole,Katrina Austin,katrina.austin@example.com,Portugal,1,0,1,Standard Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-03-25,125
9157,9158,8655,harringtonluis,Melissa Kelley,melissa.kelley@example.com,France,2,1,3,Standard Room,2016-04-08,2016-04-15,No Meal,Check-Out,2016-04-12,100
9162,9163,8660,ortizkim,Donna Avila,donna.avila@example.com,"Korea, Republic of",3,0,3,Deluxe Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-04-03,225
9178,9179,8676,kleinsharon,Clayton Christian,clayton.christian@example.com,France,1,0,1,Deluxe Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-02-13,175
9179,9180,8677,clarksamantha,Natasha Davis,natasha.davis@example.com,United States,1,0,1,Standard Room,2016-04-08,2016-04-15,Bed & Breakfast,Canceled,2016-01-22,125
9202,9203,8700,ithomas,Katherine Perry,katherine.perry@example.com,France,3,0,3,Deluxe Room,2016-04-09,2016-04-16,Bed & Breakfast,Canceled,2016-03-22,225
9203,9204,8701,kayla26,Tamara Robles,tamara.robles@example.com,Russian Federation,1,0,1,Deluxe Room,2016-04-09,2016-04-16,Bed & Breakfast,Canceled,2016-03-28,175
9205,9206,1472,melissa42,Sharon Rodriguez,sharon.rodriguez@example.com,Brazil,3,0,3,Deluxe Room,2016-04-09,2016-04-16,Bed & Breakfast,Canceled,2016-04-07,225
9206,9207,4614,wilsonjoseph,Sarah Hernandez,sarah.hernandez@example.com,Portugal,3,0,3,Standard Room,2016-04-09,2016-04-16,Bed & Breakfast,No-Show,2016-04-09,175
9213,9214,8709,ashleydavis,Reginald Anderson,reginald.anderson@example.com,Portugal,1,0,1,Standard Room,2016-04-10,2016-04-17,Half Board,Canceled,2016-02-22,145
9214,9215,8710,emorris,Lisa Parks,lisa.parks@example.com,China,3,0,3,Standard Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-03-09,175
9215,9216,8711,joshuaestrada,Autumn Mccoy,autumn.mccoy@example.com,Portugal,1,0,1,Standard Room,2016-04-10,2016-04-17,Half Board,Canceled,2016-02-22,145
9216,9217,8712,steven49,Martin Thomas,martin.thomas@example.com,Portugal,1,0,1,Standard Room,2016-04-10,2016-04-17,Half Board,Canceled,2016-02-22,145
9217,9218,8713,samuel75,John Mcknight,john.mcknight@example.com,Portugal,2,1,3,Standard Room,2016-04-10,2016-04-17,Bed & Breakfast,No-Show,2016-04-10,175
9218,9219,4407,zpena,Michael Williams,michael.williams@example.com,United Kingdom,3,0,3,Standard Room,2016-04-10,2016-04-17,Bed & Breakfast,Check-Out,2016-04-13,175
9220,9221,2206,ssummers,Ryan Perry,ryan.perry@example.com,Portugal,1,0,1,Standard Room,2016-04-10,2016-04-17,Half Board,Canceled,2016-02-22,145
9222,9223,8716,isabel21,Elizabeth Barnes,elizabeth.barnes@example.com,Portugal,1,0,1,Standard Room,2016-04-10,2016-04-17,Half Board,Canceled,2016-02-22,145
9224,9225,8718,xpitts,Robert Galvan,robert.galvan@example.com,France,3,0,3,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-03-16,225
9225,9226,8719,michelle97,Ashley Morris,ashley.morris@example.com,Belgium,1,0,1,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-02-28,175
9227,9228,8721,caseyeddie,Michael Harmon,michael.harmon@example.com,Portugal,1,0,1,Standard Room,2016-04-10,2016-04-17,Half Board,Canceled,2016-02-22,145
9228,9229,122,david99,James Smith,james.smith@example.com,United Kingdom,1,0,1,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-04-08,175
9230,9231,1608,alejandroyoung,David Lee,david.lee@example.com,New Zealand,1,0,1,Standard Room,2016-04-10,2016-04-17,Bed & Breakfast,Check-Out,2016-04-14,125
9231,9232,99,mariah88,James Johnson,james.johnson@example.com,Portugal,2,1,3,Presidential Suite,2016-04-10,2016-04-17,Bed & Breakfast,No-Show,2016-04-10,425
9233,9234,8724,cisnerosalicia,Nancy Singleton,nancy.singleton@example.com,Portugal,2,1,3,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-03-29,225
9234,9235,8725,lduffy,Amanda Webb,amanda.webb@example.com,Netherlands,3,0,3,Standard Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-03-02,175
9238,9239,8728,christopherwilson,Sara Snyder,sara.snyder@example.com,China,1,0,1,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,Canceled,2016-03-24,175
9244,9245,8734,jesse17,Troy Taylor,troy.taylor@example.com,Kuwait,1,0,1,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,No-Show,2016-04-10,175
9245,9246,8735,juliemack,Anthony Stevens,anthony.stevens@example.com,Singapore,1,0,1,Deluxe Room,2016-04-10,2016-04-17,Bed & Breakfast,No-Show,2016-04-10,175
9246,9247,1541,jessicathompson,Joseph Tucker,joseph.tucker@example.com,"Taiwan, Province of China",2,1,3,Standard Room,2016-04-11,2016-04-18,Bed & Breakfast,Canceled,2016-04-03,175
9249,9250,8738,steven57,Laurie Potts,laurie.potts@example.com,France,1,0,1,Standard Room,2016-04-11,2016-04-18,Bed & Breakfast,Canceled,2016-04-02,125
9250,9251,8739,brookewiggins,Mark Nelson,mark.nelson@example.com,China,1,0,1,Standard Room,2016-04-11,2016-04-18,Bed & Breakfast,Canceled,2016-04-07,125
9259,9260,220,jasoncopeland,James King,james.king@example.com,Switzerland,3,0,3,Deluxe Room,2016-04-11,2016-04-18,Bed & Breakfast,Canceled,2016-03-25,225
9274,9275,5221,mark43,Donald Jones,donald.jones@example.com,France,3,0,3,Deluxe Room,2016-04-11,2016-04-18,Bed & Breakfast,Canceled,2016-02-24,225
9281,9282,8765,batescraig,Joshua Carter,joshua.carter@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9282,9283,8766,katherine05,Joshua Weaver,joshua.weaver@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-04-11,125
9283,9284,8767,jacksonrichard,Philip Ortega,philip.ortega@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9284,9285,8768,wuaaron,Sheila Ellis,sheila.ellis@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9285,9286,8769,ypham,Sandra Shaw,sandra.shaw@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9286,9287,8770,pthomas,Katherine Hopkins,katherine.hopkins@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9287,9288,8771,juliehill,Michael Lamb,michael.lamb@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9288,9289,8772,xavier19,Jason Keller,jason.keller@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,No-Show,2016-04-12,125
9289,9290,8773,grayashley,Frederick Hunter,frederick.hunter@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9290,9291,8774,btorres,Jonathan Benson,jonathan.benson@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9291,9292,8775,falvarez,Logan Hodges,logan.hodges@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9292,9293,8776,rkim,Levi Anderson,levi.anderson@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9293,9294,7910,rstewart,Gregory Smith,gregory.smith@example.com,China,3,0,3,Deluxe Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-15,225
9294,9295,8777,hessphyllis,Bobby Wilcox,bobby.wilcox@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9295,9296,8778,lisagomez,Luis Le,luis.le@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9296,9297,8779,krodriguez,Nicholas Garner,nicholas.garner@example.com,Spain,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-21,125
9301,9302,8784,kimberlymontgomery,Taylor Morris,taylor.morris@example.com,Italy,1,0,1,Standard Room,2016-04-12,2016-04-19,No Meal,Canceled,2016-04-02,100
9305,9306,8788,benjamin69,Robert Hughes,robert.hughes@example.com,France,1,2,3,Executive Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-02-23,275
9321,9322,8801,christopher82,Alexandra Cox,alexandra.cox@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,No-Show,2016-04-12,125
9322,9323,8802,kyle31,Danielle Friedman,danielle.friedman@example.com,Portugal,1,0,1,Standard Room,2016-04-12,2016-04-19,Bed & Breakfast,Canceled,2016-03-08,125
9323,9324,8803,justin14,Melissa Fowler,melissa.fowler@example.com,Germany,3,0,3,Deluxe Room,2016-04-13,2016-04-20,Bed & Breakfast,Canceled,2016-04-01,225
9333,9334,8812,romerojames,Jack Wood,jack.wood@example.com,France,3,0,3,Deluxe Room,2016-04-13,2016-04-20,Bed & Breakfast,Canceled,2016-03-12,225
9335,9336,8814,stevenwhitaker,Cameron Smith,cameron.smith@example.com,United Kingdom,1,0,1,Standard Room,2016-04-13,2016-04-20,No Meal,Canceled,2016-04-09,100
9345,9346,8824,lorithomas,Julia Greene,julia.greene@example.com,Portugal,1,0,1,Standard Room,2016-04-13,2016-04-20,Bed & Breakfast,Canceled,2016-04-06,125
9349,9350,8827,elizabethward,Kelly Mcgrath,kelly.mcgrath@example.com,Portugal,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2015-10-21,125
9354,9355,8832,jennifer45,Julie Romero,julie.romero@example.com,Spain,2,1,3,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2016-04-02,175
9358,9359,8835,acooper,Ruben Turner,ruben.turner@example.com,Hong Kong,1,0,1,Deluxe Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2016-03-20,175
9366,9367,8840,erin09,Katherine Richardson,katherine.richardson@example.com,Spain,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,No-Show,2016-04-14,125
9392,9393,8862,tmeyer,John Thomas,john.thomas@example.com,Portugal,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2015-10-21,125
9395,9396,8865,farmerpeter,Scott Barker,scott.barker@example.com,Portugal,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2016-01-18,125
9400,9401,8870,brianna15,Ronald Turner,ronald.turner@example.com,Portugal,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2016-01-18,125
9404,9405,8874,amedina,Tiffany Kelley,tiffany.kelley@example.com,Portugal,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2016-01-18,125
9417,9418,8886,wcobb,Dale Bullock,dale.bullock@example.com,Portugal,1,0,1,Standard Room,2016-04-14,2016-04-21,Bed & Breakfast,Canceled,2016-01-18,125
