,_id,Customer ID,username,Customer Names,Email IDs,Country,adults,children,Total People,Reserved Room_Type,check_in,check_out,Meals,reservation_status,reservation_status_date,Price
7197,7198,6873,jonesjoel,Maurice Ross,maurice.ross@example.com,Portugal,2,0,2,Deluxe Room,2016-02-14,2016-02-21,Bed & Breakfast,Check-Out,2016-02-19,200
7198,7199,6874,marcus00,Jennifer Floyd,jennifer.floyd@example.com,Cabo Verde,2,0,2,Standard Room,2016-02-14,2016-02-21,No Meal,Canceled,2016-01-24,100
7199,7200,6875,kimberly39,Patricia Rosario,patricia.rosario@example.com,Brazil,2,0,2,Standard Room,2016-02-15,2016-02-22,No Meal,Canceled,2016-01-26,100
7202,7203,6877,castrosarah,Jeremy Stephens,jeremy.stephens@example.com,Switzerland,2,0,2,Standard Room,2016-02-15,2016-02-22,No Meal,Check-Out,2016-02-17,100
7203,7204,6878,ballen,Karen Cameron,karen.cameron@example.com,Switzerland,2,0,2,Standard Room,2016-02-15,2016-02-22,No Meal,Check-Out,2016-02-17,100
7204,7205,6879,autumnmoore,Robin Brown,robin.brown@example.com,China,2,0,2,Standard Room,2016-02-15,2016-02-22,No Meal,Canceled,2016-01-15,100
7209,7210,6884,qmiller,Benjamin Romero,benjamin.romero@example.com,United Kingdom,2,0,2,Suite,2016-02-15,2016-02-22,Bed & Breakfast,Check-Out,2016-02-19,350
7210,7211,6885,adawson,Kristi Tran,kristi.tran@example.com,United Kingdom,2,0,2,Suite,2016-02-15,2016-02-22,Bed & Breakfast,Check-Out,2016-02-19,350
7211,7212,6886,scottmary,David Reynolds,david.reynolds@example.com,Spain,2,0,2,Standard Room,2016-02-15,2016-02-22,Bed & Breakfast,Canceled,2016-02-09,150
7212,7213,6887,howard87,Marilyn Keller,marilyn.keller@example.com,Germany,2,0,2,Deluxe Room,2016-02-15,2016-02-22,Bed & Breakfast,Check-Out,2016-02-20,200
7213,7214,6888,schultznancy,Amy Zhang,amy.zhang@example.com,Portugal,2,0,2,Standard Room,2016-02-16,2016-02-23,Bed & Breakfast,Canceled,2016-02-14,150
7216,7217,6891,pgutierrez,Alyssa Munoz,alyssa.munoz@example.com,Italy,2,0,2,Standard Room,2016-02-16,2016-02-23,Bed & Breakfast,Canceled,2016-02-02,150
7217,7218,6892,bradley40,Adam Daniel,adam.daniel@example.com,Italy,2,0,2,Standard Room,2016-02-16,2016-02-23,Bed & Breakfast,Canceled,2016-02-02,150
7220,7221,6895,lrobles,Samantha Richard,samantha.richard@example.com,Spain,2,0,2,Deluxe Room,2016-02-16,2016-02-23,Bed & Breakfast,Canceled,2016-02-14,200
7221,7222,6896,joshuaallen,Natalie Rios,natalie.rios@example.com,China,2,0,2,Standard Room,2016-02-16,2016-02-23,No Meal,Canceled,2016-02-05,100
7222,7223,6897,sarah68,Gordon Wilkerson,gordon.wilkerson@example.com,Spain,2,0,2,Deluxe Room,2016-02-16,2016-02-23,Bed & Breakfast,Canceled,2016-02-14,200
7223,7224,6898,cervanteslaura,Jorge Newman,jorge.newman@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7224,7225,6899,denniswilliams,Todd Gonzales,todd.gonzales@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7225,7226,6900,garciasherri,Scott Rogers,scott.rogers@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7227,7228,6902,ricky19,Victor Deleon,victor.deleon@example.com,United Kingdom,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-12,150
7228,7229,6903,lewiskayla,Gary Love,gary.love@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7229,7230,5412,whiteann,Michael Gaines,michael.gaines@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7230,7231,6904,rdonaldson,Melissa Weaver,melissa.weaver@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7231,7232,6905,bbowers,Tiffany Clark,tiffany.clark@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7232,7233,6906,colemanmark,Eric Weber,eric.weber@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7233,7234,6907,hlong,Steven Riley,steven.riley@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7234,7235,6908,phillipsanthony,Paul Russell,paul.russell@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7235,7236,6909,ifranco,Jerry Morse,jerry.morse@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7236,7237,6910,davisvicki,Laura Nichols,laura.nichols@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7237,7238,6911,carla25,Mary Pearson MD,mary.pearson.md@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7238,7239,6912,bryce07,Jessica Manning,jessica.manning@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7239,7240,6913,jimenezmelissa,Johnny Anderson,johnny.anderson@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7240,7241,6914,grahamdarren,Victoria Lambert,victoria.lambert@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7241,7242,6915,rthomas,Debra Adams,debra.adams@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7242,7243,6916,michaelpatterson,Richard Hancock,richard.hancock@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7243,7244,6917,ryansmith,Kenneth Bradley,kenneth.bradley@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7244,7245,6918,plynch,Robert Barnes,robert.barnes@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7245,7246,6919,thompsonmargaret,Steven Myers,steven.myers@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7246,7247,6920,steven89,Courtney Keller,courtney.keller@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7247,7248,940,brockwayne,Amber Flores,amber.flores@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7248,7249,6921,hwilliams,David Cook,david.cook@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7249,7250,6922,melissa99,Phillip White,phillip.white@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7250,7251,6923,sara73,Shawn Wilkerson,shawn.wilkerson@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7251,7252,6924,jeremymullins,Nicole Rodgers,nicole.rodgers@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7252,7253,6925,mcdanielkaren,Tammie Spencer,tammie.spencer@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7253,7254,6926,deborah24,Mr. Ryan Davis,mr..ryan.davis@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7254,7255,6927,jonathandavis,Sharon Dixon,sharon.dixon@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7255,7256,6928,joel57,Bill Shelton,bill.shelton@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7256,7257,6915,jessica04,Debra Adams,debra.adams@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7257,7258,6929,ysmith,Kathryn Knight,kathryn.knight@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7258,7259,6930,nicole67,James Colon,james.colon@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7259,7260,6931,isaac11,Yolanda Watson,yolanda.watson@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7260,7261,6932,gdunn,Benjamin Fisher,benjamin.fisher@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7261,7262,6933,zkeller,Luke Chaney,luke.chaney@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7262,7263,6934,boonecameron,Roger Martin,roger.martin@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7263,7264,6935,uochoa,Tyrone Choi,tyrone.choi@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7264,7265,6936,ibarber,Sydney Ryan,sydney.ryan@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7265,7266,6937,joseclarke,Heather Alvarez,heather.alvarez@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7266,7267,6938,terrycarolyn,David Gould,david.gould@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7267,7268,6939,claudiavalencia,Kelly Smith,kelly.smith@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7268,7269,6940,andrew45,Jennifer Barnes,jennifer.barnes@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7269,7270,6941,jon34,Rebecca Bowen,rebecca.bowen@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7270,7271,6942,tracyberg,Joseph Garner,joseph.garner@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7271,7272,6943,thernandez,Lori Maddox,lori.maddox@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7272,7273,5732,briankrueger,Jeffrey Wright,jeffrey.wright@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7273,7274,6944,eugene84,Brandon Hill,brandon.hill@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7274,7275,6945,mcknightdaniel,Loretta Floyd,loretta.floyd@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7275,7276,6946,brandonvaughn,Ryan Hatfield,ryan.hatfield@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7277,7278,6948,maysjohn,Johnny Davis,johnny.davis@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7278,7279,6949,sean65,Kevin Mack,kevin.mack@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7279,7280,6950,hansenmichael,Ms. Jennifer Warner,ms..jennifer.warner@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7280,7281,6951,dawn48,Sherri Brown,sherri.brown@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Canceled,2016-01-16,150
7281,7282,6952,reynoldswilliam,Jessica Wood,jessica.wood@example.com,France,2,0,2,Standard Room,2016-02-17,2016-02-24,No Meal,Canceled,2016-02-02,100
7282,7283,6953,wendy14,Keith Pacheco,keith.pacheco@example.com,Portugal,2,0,2,Standard Room,2016-02-17,2016-02-24,Bed & Breakfast,Check-Out,2016-02-22,150
7286,7287,6956,emilythompson,Courtney Martin,courtney.martin@example.com,"Taiwan, Province of China",2,0,2,Standard Room,2016-02-18,2016-02-25,No Meal,Canceled,2016-02-08,100
7287,7288,6957,singhlaura,Amy Page,amy.page@example.com,Germany,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,Check-Out,2016-02-20,150
7288,7289,6958,marshallrodney,Eric Jones,eric.jones@example.com,Germany,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,Check-Out,2016-02-21,150
7289,7290,6959,andrewhodges,Steven Berry,steven.berry@example.com,Belgium,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,Check-Out,2016-02-21,150
7290,7291,6960,zjacobs,Amy Harrington,amy.harrington@example.com,Portugal,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,Check-Out,2016-02-21,150
7291,7292,6961,christiannicole,Ryan Le,ryan.le@example.com,Netherlands,2,0,2,Deluxe Room,2016-02-18,2016-02-25,Bed & Breakfast,Check-Out,2016-02-21,200
7292,7293,5076,victoriagray,Jessica Wilson,jessica.wilson@example.com,Netherlands,2,0,2,Deluxe Room,2016-02-18,2016-02-25,Bed & Breakfast,Check-Out,2016-02-21,200
7293,7294,6962,danielle24,Adam Turner,adam.turner@example.com,Spain,2,0,2,Standard Room,2016-02-18,2016-02-25,No Meal,Check-Out,2016-02-21,100
7294,7295,6963,sara74,Michael Strong,michael.strong@example.com,Ukraine,2,0,2,Suite,2016-02-18,2016-02-25,Bed & Breakfast,Canceled,2015-12-28,350
7295,7296,5772,krystallove,Robert Miller,robert.miller@example.com,China,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,No-Show,2016-02-18,150
7296,7297,6964,williammendoza,Jeffery Brown,jeffery.brown@example.com,China,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,No-Show,2016-02-18,150
7297,7298,6965,brian50,Cheyenne Garza,cheyenne.garza@example.com,Ukraine,2,0,2,Suite,2016-02-18,2016-02-25,Bed & Breakfast,Canceled,2015-12-28,350
7298,7299,6966,sbailey,Michael Ochoa,michael.ochoa@example.com,China,2,0,2,Standard Room,2016-02-18,2016-02-25,Bed & Breakfast,No-Show,2016-02-18,150
7299,7300,338,raylisa,Jessica Thomas,jessica.thomas@example.com,Portugal,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-02-17,150
7300,7301,6967,hadams,Courtney Dougherty,courtney.dougherty@example.com,Portugal,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-02-17,150
7302,7303,6969,amber89,Deanna Prince,deanna.prince@example.com,Portugal,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-02-17,150
7303,7304,6970,elizabethbrooks,Judy Martin,judy.martin@example.com,Portugal,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,No-Show,2016-02-19,150
7305,7306,6972,jeremyflores,Courtney Davis,courtney.davis@example.com,Portugal,2,2,4,Presidential Suite,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-02-18,450
7307,7308,6974,waguilar,Wyatt Jones,wyatt.jones@example.com,France,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-01-24,150
7308,7309,6975,david67,Becky Carlson,becky.carlson@example.com,Switzerland,2,0,2,Standard Room,2016-02-19,2016-02-26,No Meal,Canceled,2016-01-22,100
7309,7310,6976,thompsoncaitlin,Angela Sherman,angela.sherman@example.com,United Kingdom,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-02-14,150
7310,7311,6977,colleen35,Theresa Stanley,theresa.stanley@example.com,Netherlands,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Check-Out,2016-02-21,150
7311,7312,6978,sjones,Jasmine Harrell,jasmine.harrell@example.com,France,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Check-Out,2016-02-22,150
7313,7314,6980,terrellcarl,Martin Fisher,martin.fisher@example.com,Spain,2,0,2,Standard Room,2016-02-19,2016-02-26,No Meal,Canceled,2016-01-02,100
7314,7315,6981,roberta50,Michael Parsons MD,michael.parsons.md@example.com,Ecuador,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Check-Out,2016-02-22,150
7316,7317,6983,olester,Stephanie Casey,stephanie.casey@example.com,Angola,2,0,2,Standard Room,2016-02-19,2016-02-26,Bed & Breakfast,Canceled,2016-01-16,150
7319,7320,6986,lamjenny,William Bruce,william.bruce@example.com,Portugal,2,0,2,Suite,2016-02-20,2016-02-27,Bed & Breakfast,No-Show,2016-02-20,350
7320,7321,6987,rwilliams,Amanda Gonzalez,amanda.gonzalez@example.com,United Kingdom,2,0,2,Suite,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-21,350
7321,7322,6988,ernest70,Blake Garza,blake.garza@example.com,Portugal,2,0,2,Suite,2016-02-20,2016-02-27,Bed & Breakfast,No-Show,2016-02-20,350
7322,7323,6989,collinsemily,Edward Pugh,edward.pugh@example.com,United Kingdom,2,0,2,Standard Room,2016-02-20,2016-02-27,No Meal,Canceled,2016-01-31,100
7323,7324,6990,george55,Jeremiah Peck,jeremiah.peck@example.com,United Kingdom,2,0,2,Suite,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-21,350
7324,7325,6991,carolmorgan,Carolyn Lucas,carolyn.lucas@example.com,Italy,2,0,2,Standard Room,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-22,150
7325,7326,6992,michael14,Jessica Herring,jessica.herring@example.com,Ireland,2,0,2,Standard Room,2016-02-20,2016-02-27,Bed & Breakfast,Canceled,2016-01-25,150
7326,7327,234,julia53,Timothy Smith,timothy.smith@example.com,Germany,2,0,2,Standard Room,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-22,150
7327,7328,6993,morganpatrick,Daniel Robinson,daniel.robinson@example.com,France,2,0,2,Standard Room,2016-02-20,2016-02-27,Bed & Breakfast,Canceled,2016-02-16,150
7329,7330,6995,gwright,Lauren Turner,lauren.turner@example.com,Portugal,2,0,2,Standard Room,2016-02-20,2016-02-27,No Meal,Canceled,2016-01-20,100
7330,7331,6996,joshuabradshaw,Sheri Matthews,sheri.matthews@example.com,Croatia,2,0,2,Deluxe Room,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-23,200
7331,7332,6997,levi93,Jackie Acosta,jackie.acosta@example.com,Italy,2,0,2,Standard Room,2016-02-20,2016-02-27,No Meal,Canceled,2016-01-03,100
7332,7333,6998,robertburns,Jeremiah Johnson,jeremiah.johnson@example.com,Ireland,2,0,2,Deluxe Room,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-24,200
7333,7334,6999,fisherricky,Brian Chapman,brian.chapman@example.com,Netherlands,2,0,2,Standard Room,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-24,150
7334,7335,7000,gonzalezjonathan,Jamie Rodriguez,jamie.rodriguez@example.com,Portugal,2,0,2,Standard Room,2016-02-20,2016-02-27,Bed & Breakfast,Check-Out,2016-02-24,150
7335,7336,7001,griffinashley,Patrick Hines,patrick.hines@example.com,Portugal,2,0,2,Deluxe Room,2016-02-20,2016-02-27,Bed & Breakfast,Canceled,2016-01-18,200
7340,7341,7006,iansmith,Mrs. Michelle Johnson,mrs..michelle.johnson@example.com,Spain,2,0,2,Standard Room,2016-02-21,2016-02-28,Bed & Breakfast,Canceled,2016-02-04,150
7341,7342,7007,smithhannah,Kelly King,kelly.king@example.com,Spain,2,0,2,Standard Room,2016-02-21,2016-02-28,Bed & Breakfast,Canceled,2016-02-16,150
7342,7343,7008,chall,Lori Walters,lori.walters@example.com,Netherlands,2,0,2,Deluxe Room,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-23,200
7343,7344,7009,donald13,Cassandra Lewis,cassandra.lewis@example.com,South Africa,2,0,2,Standard Room,2016-02-21,2016-02-28,No Meal,Canceled,2016-02-20,100
7344,7345,7010,williamsrobert,James Valdez,james.valdez@example.com,France,2,0,2,Suite,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-24,350
7345,7346,7011,davidware,Denise Soto,denise.soto@example.com,Spain,2,0,2,Standard Room,2016-02-21,2016-02-28,Bed & Breakfast,Canceled,2016-02-16,150
7346,7347,7012,dgonzalez,Joann Wright,joann.wright@example.com,Portugal,0,2,2,Suite,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-24,350
7348,7349,7014,hannahmontgomery,Laurie Kelly,laurie.kelly@example.com,France,2,0,2,Standard Room,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-24,150
7351,7352,7017,dcarter,Cathy Freeman,cathy.freeman@example.com,France,2,2,4,Executive Room,2016-02-21,2016-02-28,Bed & Breakfast,Canceled,2016-01-29,300
7352,7353,7018,truiz,Patrick Silva,patrick.silva@example.com,Germany,2,0,2,Standard Room,2016-02-21,2016-02-28,No Meal,Canceled,2016-02-10,100
7353,7354,7019,heather47,Jacqueline Navarro,jacqueline.navarro@example.com,Germany,2,0,2,Standard Room,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-26,150
7354,7355,7020,lisasanders,Heather Mcknight,heather.mcknight@example.com,Italy,2,0,2,Standard Room,2016-02-21,2016-02-28,No Meal,Check-Out,2016-02-26,100
7355,7356,7021,nicholaswilliams,Michael Lyons,michael.lyons@example.com,Switzerland,2,0,2,Suite,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-26,350
7356,7357,7022,stevensantiago,Amanda Fields,amanda.fields@example.com,United Kingdom,2,0,2,Standard Room,2016-02-21,2016-02-28,Bed & Breakfast,Check-Out,2016-02-28,150
7357,7358,7023,kathryn56,Jaclyn Dunn,jaclyn.dunn@example.com,United States,2,0,2,Standard Room,2016-02-22,2016-02-29,No Meal,No-Show,2016-02-22,100
7362,7363,7028,catherine67,Larry Hernandez,larry.hernandez@example.com,Portugal,2,0,2,Standard Room,2016-02-22,2016-02-29,Bed & Breakfast,Canceled,2016-02-01,150
7363,7364,7029,xpowell,Nathaniel Newman,nathaniel.newman@example.com,United Kingdom,2,0,2,Standard Room,2016-02-22,2016-02-29,No Meal,Canceled,2016-02-20,100
7365,7366,7031,hhill,Johnny Lawson,johnny.lawson@example.com,Switzerland,2,2,4,Executive Room,2016-02-22,2016-02-29,Bed & Breakfast,Canceled,2016-02-15,300
7366,7367,7032,wgutierrez,Robert Waters,robert.waters@example.com,United Kingdom,2,0,2,Standard Room,2016-02-22,2016-02-29,No Meal,Check-Out,2016-02-26,100
7367,7368,7033,ocarpenter,Angela Ramirez,angela.ramirez@example.com,United Kingdom,2,0,2,Standard Room,2016-02-22,2016-02-29,No Meal,Check-Out,2016-02-26,100
7372,7373,7038,josegood,Kristin Turner,kristin.turner@example.com,Brazil,2,0,2,Deluxe Room,2016-02-22,2016-02-29,Bed & Breakfast,Canceled,2016-01-15,200
7373,7374,7039,barrettcarlos,Robert Archer,robert.archer@example.com,Portugal,2,0,2,Presidential Suite,2016-02-22,2016-02-29,Bed & Breakfast,Canceled,2016-01-08,400
7374,7375,7040,matthewlang,Diana Meyer DDS,diana.meyer.dds@example.com,Angola,2,0,2,Deluxe Room,2016-02-22,2016-02-29,Bed & Breakfast,Canceled,2016-02-22,200
7375,7376,7041,roycooper,William Gregory,william.gregory@example.com,Honduras,2,0,2,Standard Room,2016-02-23,2016-03-01,No Meal,Canceled,2016-02-17,100
7378,7379,7044,morriscindy,Bianca Gill,bianca.gill@example.com,Portugal,2,0,2,Standard Room,2016-02-23,2016-03-01,Bed & Breakfast,Check-Out,2016-02-25,150
7380,7381,1491,matthewpugh,Lindsey Grimes,lindsey.grimes@example.com,United Kingdom,2,0,2,Standard Room,2016-02-23,2016-03-01,Bed & Breakfast,Check-Out,2016-02-27,150
7381,7382,7046,katherine57,Timothy Ward,timothy.ward@example.com,Italy,2,0,2,Standard Room,2016-02-23,2016-03-01,Bed & Breakfast,Check-Out,2016-02-27,150
7382,7383,7047,johnsonbrittany,Anthony Simpson,anthony.simpson@example.com,United Kingdom,2,0,2,Suite,2016-02-23,2016-03-01,Bed & Breakfast,Canceled,2016-02-06,350
7384,7385,7049,jadewilson,Lauren Nguyen,lauren.nguyen@example.com,Saudi Arabia,2,0,2,Deluxe Room,2016-02-23,2016-03-01,Half Board,No-Show,2016-02-23,240
7385,7386,365,joshua62,Anthony Harris,anthony.harris@example.com,United Kingdom,2,0,2,Suite,2016-02-23,2016-03-01,Bed & Breakfast,Canceled,2016-02-06,350
7386,7387,7050,barnescaleb,Melanie Valdez,melanie.valdez@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-02-16,150
7388,7389,7052,kristahall,Noah Shaw,noah.shaw@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-02-18,150
7389,7390,7053,msanford,Natalie Lang,natalie.lang@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7390,7391,7054,dwarner,Brandon Lang,brandon.lang@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7391,7392,7055,judybarrett,Shannon Schroeder,shannon.schroeder@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7392,7393,7056,nicholashuffman,Sonya Fields,sonya.fields@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7393,7394,7057,danielmayo,Ariana Tate,ariana.tate@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7394,7395,7058,lisa62,Melissa Miller,melissa.miller@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7395,7396,7059,howardbeard,Adam Merritt,adam.merritt@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
7396,7397,7060,mark50,Suzanne Graves,suzanne.graves@example.com,Portugal,2,0,2,Standard Room,2016-02-24,2016-03-02,Bed & Breakfast,Canceled,2016-01-11,150
